,f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
8600,19815.27026,-18.98386124,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8601,19860.94917,-19.02532506,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8602,19906.73339,-19.06695791,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8603,19952.62315,-19.10876238,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8604,19998.6187,-19.15074117,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8605,20044.720269999998,-19.19289712,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8606,20090.92813,-19.23523322,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8607,20137.2425,-19.27775257,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8608,20183.66364,-19.32045843,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8609,20230.19179,-19.36335421,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8610,20276.8272,-19.40644345,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8611,20323.57011,-19.44972989,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8612,20370.42078,-19.49321738,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8613,20417.37945,-19.53690998,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8614,20464.446369999998,-19.58081191,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8615,20511.62179,-19.62492757,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8616,20558.90596,-19.66926156,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8617,20606.29913,-19.71381867,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8618,20653.80156,-19.75860387,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8619,20701.41349,-19.80362239,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8620,20749.135169999998,-19.84887963,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8621,20796.96687,-19.89438126,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8622,20844.90883,-19.94013317,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8623,20892.96131,-19.986141500000002,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8624,20941.12456,-20.03241264,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8625,20989.39884,-20.07895328,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8626,21037.7844,-20.12577036,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8627,21086.2815,-20.17287115,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8628,21134.8904,-20.22026321,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8629,21183.61135,-20.26795442,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8630,21232.44462,-20.31595301,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8631,21281.39046,-20.36426758,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8632,21330.44913,-20.41290708,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8633,21379.6209,-20.46188088,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8634,21428.90601,-20.51119873,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8635,21478.30474,-20.56087086,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8636,21527.81735,-20.61090791,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8637,21577.44409,-20.66132105,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8638,21627.18524,-20.71212193,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8639,21677.04105,-20.76332275,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8640,21727.01179,-20.81493627,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8641,21777.097719999998,-20.86697585,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8642,21827.29912,-20.91945551,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8643,21877.61624,-20.97238992,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8644,21928.04935,-21.02579447,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8645,21978.59873,-21.07968531,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8646,22029.26463,-21.13407941,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8647,22080.04733,-21.18899457,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8648,22130.9471,-21.24444954,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8649,22181.9642,-21.30046402,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8650,22233.09891,-21.35705876,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8651,22284.35149,-21.41425562,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8652,22335.72223,-21.47207764,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8653,22387.21139,-21.53054916,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8654,22438.81924,-21.58969586,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8655,22490.54606,-21.64954492,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8656,22542.39212,-21.71012507,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8657,22594.3577,-21.77146678,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8658,22646.44308,-21.83360233,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8659,22698.64852,-21.896566,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8660,22750.974309999998,-21.96039424,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8661,22803.42072,-22.02512581,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8662,22855.98803,-22.09080203,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8663,22908.67653,-22.15746699,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8664,22961.48648,-22.22516778,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8665,23014.418169999997,-22.2939548,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8666,23067.47189,-22.36388208,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8667,23120.6479,-22.43500762,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8668,23173.9465,-22.50739378,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8669,23227.36796,-22.58110777,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8670,23280.91258,-22.65622216,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8671,23334.580619999997,-22.73281542,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8672,23388.37239,-22.81097268,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8673,23442.28815,-22.89078644,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8674,23496.32821,-22.97235748,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8675,23550.49284,-23.05579591,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8676,23604.782330000002,-23.14122235,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8677,23659.196969999997,-23.22876935,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8678,23713.73706,-23.31858305,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8679,23768.402869999998,-23.41082511,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8680,23823.19469,-23.50567507,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8681,23878.112830000002,-23.60333307,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8682,23933.15756,-23.704023199999998,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8683,23988.32919,-23.80799756,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8684,24043.627999999997,-23.91554115,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8685,24099.05429,-24.02697791,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8686,24154.60834,-24.14267828,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8687,24210.29047,-24.26306851,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8688,24266.10095,-24.38864257,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8689,24322.040090000002,-24.51997724,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8690,24378.108180000003,-24.65775167,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8691,24434.30553,-24.80277294,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8692,24490.632419999998,-24.95600991,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8693,24547.08916,-25.11863881,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8694,24603.676040000002,-25.29210556,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8695,24660.393369999998,-25.47821271,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8696,24717.24145,-25.679243,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8697,24774.22058,-25.89813936,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8698,24831.33105,-26.13877399,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8699,24888.57318,-26.4063631,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8700,24945.94727,-26.70812904,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8701,25003.45362,-27.05440259,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8702,25061.09253,-27.46055189,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8703,25118.86432,-27.95057184,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8704,25176.76928,-28.564301,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8705,25234.807719999997,-29.37348216,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8706,25292.97996,-30.52289351,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8707,25351.2863,-32.36055418,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8708,25409.72706,-36.03832412,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8709,25468.30253,-50.45255122,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8710,25527.013030000002,-31.18968988,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8711,25585.85887,-19.78218743,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8712,25644.840369999998,-16.72370345,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8713,25703.95783,-19.59460443,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8714,25763.21157,-21.59799795,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8715,25822.601909999998,-22.92997147,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8716,25882.12915,-23.91184376,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8717,25941.79362,-24.70155952,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8718,26001.59563,-25.38144977,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8719,26061.5355,-25.99908473,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8720,26121.613540000002,-26.58495726,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8721,26181.83008,-27.16083402,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8722,26242.18543,-27.74416076,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8723,26302.67992,-28.35073496,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8724,26363.31386,-28.99667607,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8725,26424.08757,-29.70029033,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8726,26485.00139,-30.48433843,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8727,26546.05562,-31.37938602,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8728,26607.2506,-32.42949166,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8729,26668.58665,-33.7030321,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8730,26730.06409,-35.31595381,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8731,26791.68325,-37.49022451,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8732,26853.444460000002,-40.74056533,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8733,26915.348039999997,-46.80983111,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8734,26977.39432,-59.80910619,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8735,27039.583639999997,-43.39867617,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8736,27101.91632,-37.25447245,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8737,27164.392689999997,-33.16074858,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8738,27227.01308,-29.90513627,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8739,27289.777830000003,-27.06772658,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8740,27352.687260000002,-24.45080972,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8741,27415.741719999998,-21.95652858,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8742,27478.94153,-19.57242546,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8743,27542.28703,-17.4210646,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8744,27605.778560000002,-15.83276746,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8745,27669.41645,-15.21789818,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8746,27733.20105,-15.61021301,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8747,27797.132680000002,-16.60341057,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8748,27861.211689999996,-17.805708399999997,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8749,27925.438410000002,-19.02608598,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8750,27989.8132,-20.20438042,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8751,28054.33638,-21.3360994,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8752,28119.0083,-22.43711702,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8753,28183.82931,-23.53077462,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8754,28248.79975,-24.64437796,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8755,28313.919960000003,-25.80973949,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8756,28379.190280000003,-27.06622515,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8757,28444.61107,-28.46680837,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8758,28510.18268,-30.08987447,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8759,28575.905430000003,-32.06475568,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8760,28641.7797,-34.63680598,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8761,28707.805819999998,-38.38144507,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8762,28773.98415,-45.35427292,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8763,28840.31503,-54.59864412,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8764,28906.79882,-40.95887655,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8765,28973.43588,-35.59092883,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8766,29040.226539999996,-32.128239799999996,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8767,29107.17118,-29.51944128,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8768,29174.270139999997,-27.3954907,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8769,29241.52378,-25.58546957,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8770,29308.93245,-23.99824363,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8771,29376.49652,-22.58167453,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8772,29444.21634,-21.30548053,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8773,29512.092269999997,-20.15294594,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8774,29580.124669999997,-19.11632531,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8775,29648.3139,-18.19380395,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8776,29716.66032,-17.38702628,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8777,29785.164289999997,-16.69877755,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8778,29853.826189999996,-16.13079681,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8779,29922.64637,-15.68197903,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8780,29991.62519,-15.34732506,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8781,30060.763030000002,-15.11786151,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8782,30130.06024,-14.98145148,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8783,30199.5172,-14.92413908,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8784,30269.134280000002,-14.93157678,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8785,30338.911839999997,-14.99018786,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8786,30408.850260000003,-15.08790975,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8787,30478.9499,-15.21453117,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8788,30549.21113,-15.36172444,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8789,30619.634339999997,-15.52289221,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8790,30690.21988,-15.69292698,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8791,30760.96815,-15.86794916,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8792,30831.8795,-16.04506083,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8793,30902.95433,-16.22213213,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8794,30974.192989999996,-16.3976247,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8795,31045.59588,-16.57045041,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8796,31117.16337,-16.739860699999998,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8797,31188.895839999997,-16.90536109,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8798,31260.79367,-17.06664593,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8799,31332.857239999998,-17.22354878,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8800,31405.086939999997,-17.37600499,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8801,31477.483139999997,-17.52402349,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8802,31550.04623,-17.66766571,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8803,31622.7766,-17.807029699999998,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8804,31695.67463,-17.94223839,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8805,31768.740710000002,-18.07343077,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8806,31841.97522,-18.20075544,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8807,31915.37855,-18.3243658,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8808,31988.9511,-18.44441662,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8809,32062.69325,-18.56106149,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8810,32136.605389999997,-18.67445105,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8811,32210.687910000004,-18.78473179,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8812,32284.94122,-18.89204519,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8813,32359.36569,-18.99652722,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8814,32433.961730000003,-19.09830805,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8815,32508.72974,-19.19751193,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8816,32583.6701,-19.29425719,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8817,32658.783219999998,-19.38865632,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8818,32734.069489999998,-19.48081609,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8819,32809.529310000005,-19.5708378,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8820,32885.163089999995,-19.65881745,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8821,32960.97122,-19.74484597,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8822,33036.9541,-19.82900947,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8823,33113.11215,-19.91138951,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8824,33189.44576,-19.99206329,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8825,33265.955330000004,-20.07110392,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8826,33342.64128,-20.14858064,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8827,33419.504,-20.22455904,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8828,33496.54392,-20.29910125,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8829,33573.761419999995,-20.37226619,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8830,33651.15694,-20.4441097,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8831,33728.73087,-20.51468475,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8832,33806.48362,-20.58404162,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8833,33884.415610000004,-20.65222801,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8834,33962.52726,-20.71928927,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8835,34040.81897,-20.78526845,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8836,34119.29116,-20.85020651,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
8837,34197.94425,-20.91414239,0.5,20.0,37.27,260.89,718.0,5026.0,50.0,350.0,10_KVA_LV
