f,TF,Rs,Ls,Csh,Gsh,C0,G0,CHL,GHL,Case_name
47097.73264,-26.32389086,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47206.30413,-26.35503404,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47315.1259,-26.38613127,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47424.19853,-26.41718612,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47533.52259,-26.44820193,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47643.09868,-26.47918182,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47752.92737,-26.51012878,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47863.00923,-26.54104561,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
47973.34486,-26.57193502,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48083.93484,-26.60279962,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48194.77976,-26.63364192,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48305.8802,-26.66446437,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48417.23676,-26.69526937,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48528.85002,-26.72605927,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48640.72057,-26.75683639,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48752.84901,-26.78760303,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48865.23593,-26.81836147,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
48977.88194,-26.84911398,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49090.78762,-26.87986286,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49203.95357,-26.91061038,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49317.3804,-26.94135886,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49431.0687,-26.97211064,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49545.01908,-27.00286806,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49659.23215,-27.03363355,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49773.7085,-27.06440954,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
49888.44875,-27.09519853,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50003.4535,-27.12600309,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50118.72336,-27.15682583,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50234.25895,-27.18766945,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50350.06088,-27.21853674,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50466.12976,-27.24943056,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50582.4662,-27.28035388,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50699.07083,-27.31130977,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50815.94426,-27.34230143,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
50933.08711,-27.37333218,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51050.5,-27.40440547,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51168.18355,-27.43552491,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51286.1384,-27.46669427,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51404.36516,-27.4979175,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51522.86446,-27.52919874,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51641.63693,-27.56054235,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51760.6832,-27.59195288,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51880.00389,-27.62343517,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
51999.59965,-27.6549943,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52119.47111,-27.68663564,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52239.6189,-27.71836489,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52360.04366,-27.75018807,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52480.74602,-27.78211159,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52601.72664,-27.81414226,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52722.98614,-27.84628733,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52844.52518,-27.87855456,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
52966.34439,-27.91095221,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53088.44442,-27.94348915,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53210.82593,-27.97617486,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53333.48955,-28.00901956,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53456.43594,-28.04203422,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53579.66575,-28.07523068,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53703.17964,-28.10862171,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53826.97825,-28.14222116,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
53951.06225,-28.17604403,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54075.43229,-28.2101066,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54200.08904,-28.24442663,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54325.03315,-28.27902346,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54450.26528,-28.31391829,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54575.78611,-28.34913432,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54701.59629,-28.38469706,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54827.69649,-28.42063463,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
54954.08739,-28.45697808,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55080.76964,-28.49376184,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55207.74393,-28.53102416,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55335.01092,-28.56880768,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55462.5713,-28.60716013,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55590.42573,-28.64613507,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55718.57489,-28.6857929,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55847.01947,-28.72620194,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
55975.76015,-28.7674399,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56104.7976,-28.80959549,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56234.13252,-28.85277059,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56363.76558,-28.89708282,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56493.69748,-28.94266881,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56623.9289,-28.9896884,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56754.46054,-29.03832994,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
56885.29308,-29.08881735,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57016.42723,-29.1414194,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57147.86367,-29.19646235,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57279.6031,-29.2543475,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57411.64622,-29.3155763,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57543.99373,-29.38078757,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57676.64634,-29.45081527,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57809.60474,-29.52678332,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
57942.86964,-29.61027338,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58076.44175,-29.70365201,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58210.32178,-29.81079813,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58344.51043,-29.93904469,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58479.00841,-30.10597527,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58613.81645,-30.3773538,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58748.93525,-31.54123103,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
58884.36554,-29.88042885,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59020.10802,-30.38042594,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59156.16342,-30.74953548,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59292.53246,-31.18448766,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59429.21586,-31.8055447,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59566.21435,-32.88301898,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59703.52866,-35.62153487,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59841.15951,-35.42091025,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
59979.10763,-27.18017647,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60117.37375,-32.49219832,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60255.95861,-39.13313901,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60394.86294,-19.89603874,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60534.08748,-24.27876945,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60673.63296,-25.88956947,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60813.50013,-26.71485487,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
60953.68972,-27.22899559,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61094.20249,-27.58690659,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61235.03917,-27.85457591,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61376.20052,-28.06510237,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61517.68727,-28.23701775,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61659.50019,-28.38155156,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61801.64001,-28.50592661,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
61944.10751,-28.61501032,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62086.90342,-28.71220819,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62230.02852,-28.79997745,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62373.48355,-28.88013746,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62517.26928,-28.95406518,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62661.38647,-29.02282262,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62805.83588,-29.08724247,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
62950.61829,-29.14798707,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63095.73445,-29.20559011,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63241.18514,-29.26048651,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63386.97113,-29.31303438,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63533.09319,-29.36353133,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63679.55209,-29.41222677,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63826.34862,-29.45933134,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
63973.48355,-29.50502418,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
64120.95766,-29.54945864,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
64268.77173,-29.59276678,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
64416.92655,-29.63506296,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
64565.4229,-29.67644671,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
64714.26157,-29.71700509,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
64863.44335,-29.75681457,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65012.96903,-29.79594261,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65162.83941,-29.83444898,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65313.05526,-29.87238679,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65463.61741,-29.90980342,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65614.52663,-29.9467413,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65765.78374,-29.98323851,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
65917.38952,-30.01932934,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66069.3448,-30.05504476,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66221.65037,-30.09041281,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66374.30704,-30.12545895,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66527.31562,-30.16020635,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66680.67692,-30.19467613,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66834.39176,-30.22888762,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
66988.46094,-30.26285852,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
67142.88529,-30.29660508,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
67297.66563,-30.33014225,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
67452.80277,-30.36348381,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
67608.29754,-30.39664248,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
67764.15076,-30.42963005,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
67920.36326,-30.46245741,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
68076.93587,-30.49513471,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
68233.86941,-30.52767138,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
68391.16473,-30.56007618,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
68548.82265,-30.59235732,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
68706.844,-30.62452247,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
68865.22963,-30.6565788,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69023.98038,-30.68853306,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69183.09709,-30.7203916,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69342.5806,-30.7521604,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69502.43176,-30.78384512,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69662.65141,-30.81545115,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69823.24041,-30.84698361,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
69984.1996,-30.87844744,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
70145.52984,-30.9098474,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
70307.23199,-30.94118815,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
70469.3069,-30.97247435,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
70631.75543,-31.00371073,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
70794.57844,-31.03490231,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
70957.7768,-31.06605465,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
71121.35137,-31.09717445,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
71285.30301,-31.12827066,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
71449.63261,-31.15935723,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
71614.34102,-31.19046192,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
71779.42913,-31.2216787,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
71944.8978,-31.25210823,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
72110.74792,-31.28408425,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
72276.98036,-31.31741147,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
72443.59601,-31.33691905,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
72610.59574,-31.37187779,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
72777.98045,-31.40390682,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
72945.75103,-31.43513261,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
73113.90835,-31.46611464,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
73282.45331,-31.49698506,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
73451.38682,-31.52779221,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
73620.70975,-31.55855861,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
73790.42301,-31.58929656,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
73960.52751,-31.6200137,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
74131.02413,-31.65071522,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
74301.91379,-31.68140495,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
74473.19739,-31.71208587,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
74644.87584,-31.74276045,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
74816.95005,-31.7734308,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
74989.42093,-31.80409877,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
75162.2894,-31.83476604,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
75335.55637,-31.86543413,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
75509.22277,-31.89610447,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
75683.2895,-31.92677838,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
75857.7575,-31.95745714,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
76032.62769,-31.98814193,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
76207.901,-32.01883391,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
76383.57836,-32.04953418,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
76559.66069,-32.0802438,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
76736.14894,-32.1109638,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
76913.04403,-32.14169518,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
77090.34691,-32.1724389,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
77268.05851,-32.2031959,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
77446.17978,-32.2339671,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
77624.71166,-32.26475339,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
77803.6551,-32.29555565,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
77983.01105,-32.32637472,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
78162.78046,-32.35721144,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
78342.96428,-32.38806664,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
78523.56346,-32.41894111,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
78704.57897,-32.44983563,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
78886.01176,-32.480751,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
79067.8628,-32.51168796,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
79250.13305,-32.54264726,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
79432.82347,-32.57362965,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
79615.93504,-32.60463585,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
79799.46873,-32.63566657,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
79983.4255,-32.66672252,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
80167.80634,-32.6978044,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
80352.61222,-32.7289129,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
80537.84412,-32.7600487,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
80723.50302,-32.79121247,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
80909.58992,-32.82240487,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
81096.10579,-32.85362658,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
81283.05162,-32.88487824,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
81470.4284,-32.91616049,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
81658.23714,-32.94747398,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
81846.47881,-32.97881935,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
82035.15443,-33.01019722,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
82224.26499,-33.04160823,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
82413.8115,-33.07305299,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
82603.79496,-33.10453213,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
82794.21637,-33.13604625,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
82985.07675,-33.16759598,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
83176.37711,-33.19918191,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
83368.11846,-33.23080466,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
83560.30182,-33.26246482,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
83752.92821,-33.29416299,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
83945.99865,-33.32589978,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
84139.51416,-33.35767578,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
84333.47578,-33.38949159,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
84527.88452,-33.42134778,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
84722.74141,-33.45324497,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
84918.0475,-33.48518373,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
85113.80382,-33.51716465,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
85310.0114,-33.54918833,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
85506.67129,-33.58125535,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
85703.78452,-33.61336629,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
85901.35215,-33.64552175,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
86099.37522,-33.67772231,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
86297.85478,-33.70996855,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
86496.79188,-33.74226106,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
86696.18758,-33.77460044,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
86896.04293,-33.80698725,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
87096.359,-33.83942211,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
87297.13684,-33.87190558,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
87498.37752,-33.90443826,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
87700.08211,-33.93702074,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
87902.25168,-33.96965362,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
88104.8873,-34.00233748,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
88307.99004,-34.03507292,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
88511.56098,-34.06786053,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
88715.6012,-34.10070092,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
88920.11179,-34.13359467,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
89125.09381,-34.1665424,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
89330.54837,-34.1995447,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
89536.47655,-34.23260217,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
89742.87945,-34.26571544,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
89949.75815,-34.2988851,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
90157.11376,-34.33211176,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
90364.94737,-34.36539605,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
90573.26009,-34.39873857,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
90782.05302,-34.43213996,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
90991.32726,-34.46560082,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
91201.08394,-34.49912179,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
91411.32415,-34.5327035,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
91622.04901,-34.56634657,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
91833.25965,-34.60005165,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
92044.95718,-34.63381937,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
92257.14272,-34.66765038,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
92469.81739,-34.70154532,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
92682.98234,-34.73550484,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
92896.63868,-34.76952959,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
93110.78755,-34.80362024,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
93325.43008,-34.83777744,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
93540.56741,-34.87200186,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
93756.20069,-34.90629418,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
93972.33106,-34.94065506,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
94188.95965,-34.97508518,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
94406.08763,-35.00958524,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
94623.71614,-35.04415591,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
94841.84633,-35.07879789,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
95060.47937,-35.11351188,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
95279.6164,-35.14829858,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
95499.2586,-35.18315871,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
95719.40713,-35.21809297,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
95940.06315,-35.25310208,0.5,20,37.27,260.89,718,5026,50,350,10_KVA_LV
